ticker,currentPrice,low52Week,high52Week,sharesShort,sharesShortPriorMonth,shortChange,shortInterest,averageVolume,marketcap,enterpriseValue,trailingPE,forwardPE,trailingEPS,forwardEPS
EHAB,7.78,7.65,16.64,4587656.0,5267985.0,-12.914406552030805,9.1566507457801,674735,389792800.0,997193024.0,,,,
CRI,65.68,60.66,86.76,3412298.0,3443327.0,-0.9011342808858991,9.158490859754739,672312,2447125248.0,3327884544.0,12.029304,10.492012,,
RIVN,19.3,11.68,36.446,86670619.0,86261038.0,0.4748157563325403,9.217229322227968,40971045,18299023360.0,11320032256.0,,,,
MLI,72.57,58.16,91.93,5173164.0,4960702.0,4.282901895739756,9.114085422682482,358481,4119080448.0,3281260800.0,6.36579,13.194546,,
RGNX,16.09,14.9,25.54,4001378.0,4302166.0,-6.991547978390419,9.102087982329833,343718,707334080.0,478816128.0,,,,
KBH,43.86,25.95,55.37,7217857.0,6291481.0,14.724291466508443,9.099817112493417,1348331,3478918400.0,4581784064.0,5.740838,5.9754767,,
THO,90.65,71.58,116.31,4843351.0,4851062.0,-0.1589548845180705,9.084525164918231,570740,4832941568.0,5753261056.0,13.043166,10.383735,,
BLDP,3.64,3.31,7.1,27081494.0,26666351.0,1.5568046786753837,9.066391436742094,2362679,1087275392.0,284250624.0,,,,
GIII,23.4,11.6,25.99,4136538.0,3630061.0,13.952299975124385,9.047348045755779,523306,1069871360.0,1584570496.0,,,,
CRMD,3.34,2.71,6.09,4958767.0,4040540.0,22.725353541853316,9.046863825439685,486071,183072080.0,131313296.0,,,,
IGMS,4.41,4.35,28.2,5247892.0,5643276.0,-7.006285001832269,15.96788101736482,246640,257392736.0,-88059264.0,,,,
BANC,12.43,9.72,18.26,5161391.0,4059184.0,27.15341309977572,9.062003567641213,1530178,713900928.0,1883222016.0,8.815603,7.625767,,
TERN,5.3,4.38,14.044,5471661.0,4783013.0,14.397786499848527,8.959375752187176,582548,323681088.0,38954056.0,,,,
SDIG,4.09,3.58,12.5,661350.0,560327.0,18.02929360891051,8.940061641613497,363668,30256186.0,87727416.0,,,,
SLRN,9.71,8.95,29.88,8681050.0,6343714.0,36.8449145090715,8.927410829243811,1231829,944204288.0,519168480.0,,,,
HUT,1.715,0.78,4.55,19769070.0,14163273.0,39.57981322537524,8.91735831694423,8921607,380688832.0,417616288.0,,,,
VTGN,3.44,1.62,24.71,835262.0,1048660.0,-20.349588999294337,3.4269549055729014,1946009,83844152.0,25853052.0,,,,
UNIT,4.54,2.94,8.04,21283134.0,18941467.0,12.36264857415743,8.916680162610934,2177285,1083648000.0,6538411008.0,,,,
INSM,24.76,16.04,27.59,12795732.0,12437907.0,2.876890782347866,8.898283727399166,1357081,3560487936.0,3982390016.0,,,,
ETSY,63.17,61.22,149.91,10950406.0,8606318.0,27.236827642204247,8.901755897702701,3350107,7770793984.0,9082982400.0,,,,
MP,16.93,16.18,36.67,15788815.0,13372483.0,18.069434075930403,8.887646826614136,2621404,3007597568.0,2573458944.0,18.604395,21.987015,,
RCUS,16.12,15.53,36.13,6620832.0,7336909.0,-9.75992751170827,8.886581948900897,794198,1200999680.0,270999072.0,,,,
LAAC,7.0,5.07,11.867955,14222073.0,13662673.0,4.094367185689067,8.886129786064181,4432778,1120336000.0,821128000.0,,,,
LAC,,,,,,,8.886129786064181,4432778,,,,,,
ABCL,4.26,3.92,14.97,25719014.0,26393759.0,-2.556456622946356,8.888363814816351,1823415,1232656640.0,520993984.0,,,,
QLYS,161.02,101.1,165.03,3248187.0,3007685.0,7.996249607256079,8.847728678010792,310101,5911382528.0,5596875264.0,51.60898,32.46371,,
CRNX,29.11,15.23,31.0,5849793.0,4541355.0,28.811621201161326,8.8461397709298,1437573,1924992000.0,1329961472.0,,,,
MDRX,13.51,11.3,19.77,9645334.0,8323320.0,15.88325331718593,8.827872963573128,829610,1476102656.0,1202309632.0,15.709302,15.528736,,
SASI,5.94,2.3901,15.8,53926.0,13763.0,291.81864419094677,8.820705414348735,803741,3631460.0,2831055.0,,,,
AYX,35.21,27.92,70.63,6243747.0,3977786.0,56.96538225032719,9.884758111244448,2340689,2501733888.0,3098734848.0,,,,
BPT,5.42,4.52,15.35,1881952.0,1929987.0,-2.488876868082531,8.794168224299066,281612,115988000.0,110368000.0,2.1007752,1.358396,,
GRTS,2.35,1.14,4.05,8167773.0,7437154.0,9.823905757498096,8.77543690384355,1943348,218727184.0,199579248.0,,,,
BDN,4.04,3.42,7.25,15053617.0,12762182.0,17.954884203970764,8.747119083312995,1940959,697360576.0,2827585536.0,28.857143,-19.238096,,
EMBC,15.3,12.72,36.64,5012831.0,4382089.0,14.39363737249517,8.747846557633379,608560,876745088.0,2217844480.0,17.586206,7.5742574,,
BFH,30.47,23.19,44.52,4391611.0,3996374.0,9.889890185453114,8.744031251928854,627503,1530328320.0,2903328256.0,2.9468083,3.2484007,,
HAYW,12.76,7.97,15.215,18595034.0,16723699.0,11.189719451420405,8.725229215739637,2838078,2719385856.0,3684815360.0,35.444443,16.789474,,
IMGN,14.43,3.61,20.69,21621535.0,19100782.0,13.197119364013474,8.685335319801391,4292192,3592247808.0,3105477632.0,,,,
SOS,3.99,2.536,9.5,552515.0,546406.0,1.1180331109102022,8.659376792559877,277823,25458354.0,-224100992.0,,,,
SIGA,5.44,4.22,10.21,6154023.0,5422823.0,13.483751912979642,8.657529935190036,879754,386690944.0,312265984.0,13.948719,4.649573,,
CCL,12.26,7.17,19.55,113119572.0,106551571.0,6.164152192556598,10.104924169617926,27322956,16014747648.0,59018944512.0,,,,
OUST,4.23,3.21,19.2,3417448.0,3323373.0,2.830708439889233,8.651416651477408,704945,167091776.0,12585565.0,,,,
AMC,9.5,7.05,91.5,17160338.0,23211862.0,-26.070825339216647,8.651239276707726,18203296,1884391424.0,10575233024.0,,,,
SFIX,3.03,2.63,6.03,10131663.0,9493538.0,6.721677418892725,11.0219979504407,1899478,355500800.0,245688992.0,,,,
CFLT,29.32,16.6,41.224,26036818.0,21552489.0,20.80654814392899,12.286443629325206,3723329,8867013632.0,8134848000.0,,,,
JOBY,6.22,3.15,11.98,59738445.0,51684590.0,15.582700762451632,8.610339171212614,6202053,4315429376.0,3146467072.0,,,,
SMCI,285.2,54.44,357.0,4549913.0,3501474.0,29.942789807949456,8.600010584830803,3345118,15088762880.0,14957844480.0,25.647484,14.573327,,
CAL,26.98,16.85,29.98,3042933.0,2990035.0,1.7691431705648932,8.562163576660204,451192,958850304.0,1725277440.0,6.532687,5.8779955,,
APAM,35.5,25.97,42.97,5853725.0,6211945.0,-5.7666318681186,8.549627853174348,551801,2430599680.0,2778301952.0,12.157534,11.79402,,
OCUP,3.34,2.05,6.6,1810296.0,1463333.0,23.710460981881774,8.52602130685832,225776,70916880.0,30167840.0,3.3737373,-8.146341,,
NEPT,1.1,1.03,59.2,72658.0,15013.0,383.96722840205155,8.516938225295979,638260,938410.0,9656648.0,,,,
COCO,26.28,7.39,33.29,4809736.0,4284468.0,12.259818488549804,8.522506144160523,627460,1483130240.0,1435198976.0,53.632652,32.444447,,
CWK,7.35,6.64,15.63,19298538.0,20438684.0,-5.578372854142664,8.4959068286415,2521192,1669559936.0,4755256832.0,,,,
ENPH,123.81,111.44,339.92,11595172.0,10690173.0,8.465709582061956,8.503664199851023,3780968,16882113536.0,16350129152.0,32.32637,19.136013,,
THRY,18.41,17.3,26.01,2927846.0,3133876.0,-6.57428692137149,8.461028959163562,202946,637057792.0,1064456256.0,,,,
MRSN,1.55,0.801,9.62,10198778.0,10542560.0,-3.2608967840828034,8.463224542972608,6493348,186785840.0,-64693700.0,,,,
SHAK,53.52,40.83,80.58,3333301.0,2819702.0,18.214655307546685,8.446755780804562,744795,2263735552.0,2588428032.0,,,,
LYEL,1.64,1.32,7.078,21208669.0,22066796.0,-3.8887702591712903,8.448759824281538,727520,411684288.0,-117989728.0,,,,
DEN,92.1,75.33,100.651,4289164.0,3950755.0,8.565679218276001,8.426317237043731,1513842,4688074240.0,4793871360.0,10.0,14.191064,,
IRTC,83.5,79.36,140.234,2577088.0,2326427.0,10.774505282134363,8.428053307170305,362595,2553221376.0,2517766912.0,,,,
ADTX,10.02,7.34,137.6,20080.0,21329.0,-5.855876975010549,8.406844377085488,212587,2393307.0,7396337.0,,,,
AN,135.11,94.92,182.08,3701885.0,4093291.0,-9.562134722403073,8.40428309374404,603753,5951271424.0,13131374592.0,5.638982,6.38818,,
BLFS,12.05,10.48,26.89,3643214.0,3170727.0,14.90153519997149,8.377111112644027,457381,524055712.0,522363584.0,,,,
ETNB,7.62,7.01,22.93,6326628.0,6290551.0,0.5735109690709128,8.381760598072391,1299071,575164416.0,121923336.0,,,,
ACRS,5.32,5.18,18.958,5926549.0,5700309.0,3.9689076504449146,8.371470422885361,782481,376627296.0,259213488.0,,,,
SIX,20.74,18.98,31.29,6993560.0,5759854.0,21.41904985786098,8.373545804093922,1770157,1732198528.0,4759673344.0,23.044445,9.691588,,
CKPT,1.87,1.3,10.3,1807215.0,1583972.0,14.09387287149015,8.649651805585469,294446,40379844.0,32958816.0,,,,
HIMS,6.25,4.01,12.34,17643353.0,16648557.0,5.975268607363389,8.7065329499976,2610120,1318893824.0,1130840960.0,,,,
ODD,28.64,25.05,56.0,4746630.0,1892885.0,150.7616680358289,10.500859469540266,827037,1626966784.0,1455905024.0,35.8,18.358974,,
HRB,42.84,28.83,44.02,12205827.0,12174087.0,0.2607177031016782,8.348947303619799,1386353,6263036416.0,7248559616.0,12.033709,9.272728,,
ASPN,8.32,5.325,14.44,5856442.0,5576895.0,5.012592132360391,8.341630654318491,831562,584125568.0,583561920.0,,,,
TOON,1.33,1.3,8.1,2925024.0,3370616.0,-13.219898083911072,8.342790319590422,301731,46630468.0,55622024.0,,,,
SAVE,15.93,14.41,22.7,9056069.0,8559364.0,5.803059666582704,8.296066360696585,1619609,1738934784.0,6830297088.0,,,,
GERN,1.78,1.73,3.84,43404283.0,33292223.0,30.373640114089106,8.293215011252592,5475118,931600384.0,616149824.0,,,,
ALEC,6.0,4.98,9.86,6930351.0,6129014.0,13.074484737675588,8.267119012236911,694134,502981824.0,-86122200.0,,,,
LXRX,1.19,0.96,3.79,20239004.0,17814643.0,13.608810460024372,8.26334782528032,1946875,291460768.0,140266384.0,,,,
CLVT,6.77,6.07,11.99,55869599.0,50494465.0,10.644996436738165,8.26187389600343,6553012,4578103808.0,10487906304.0,,,,
NRGV,2.47,1.35,5.51,11789245.0,11141849.0,5.810489802904347,8.252480214619107,854326,352856768.0,247220896.0,,,,
FTCI,1.31,1.07,3.87,9719216.0,7009478.0,38.65819965481025,8.229022343767198,1913734,154722784.0,123201888.0,,,,
PRTA,44.08,43.6,79.65,4392565.0,4116615.0,6.703322997171219,8.204988110648488,422021,2359836160.0,1704173056.0,,,,
CAR,173.55,153.55,251.26,3175965.0,3133201.0,1.3648661544535443,8.1983871509,530695,6723136000.0,31217143808.0,3.51743,6.8623962,,
JKS,30.45,25.87,61.27,4214571.0,2378915.0,77.16358087615572,8.20249077490775,865706,1564569728.0,55620538368.0,3.4959817,3.6293206,,
MAC,10.86,8.77,14.51,17568138.0,17521872.0,0.26404712921085144,8.161509086854721,1542295,2435148544.0,6847217152.0,,,,
SYM,39.24,8.75,64.14,6586244.0,6048284.0,8.894423608415213,8.145364511964067,1102201,21811476480.0,2686229248.0,,,,
IMTX,9.8,5.9,13.14,6546757.0,5986655.0,9.355842285884188,8.142955404252355,363707,787898432.0,422876256.0,,,,
CDMO,8.23,8.08,21.05,5136329.0,5208140.0,-1.3788223818868155,8.138318790611745,569859,519419136.0,684004416.0,,,,
TALO,15.78,10.69,22.5,10087168.0,10924411.0,-7.66396467507493,8.13114077513381,1551165,1957603584.0,3158997248.0,4.088083,9.282352,,
FIVE,164.33,130.15,220.19,4525399.0,3839078.0,17.877235106970996,8.126680637937568,837750,9150831616.0,10320354304.0,33.400406,24.974165,,
WOOF,3.16,3.15,12.575,21726384.0,16268255.0,33.55079570611599,9.447321871168045,4782221,846137408.0,3705026816.0,24.307693,8.777778,,
MRUS,21.1,12.03,27.7,4653465.0,4288815.0,8.50234855082348,8.065685523428536,289303,1217356032.0,799767168.0,,,,
CLSK,3.52,1.74,7.599,12312695.0,9898686.0,24.387166134979935,8.066334096351142,10167603,537303360.0,533568512.0,,,,
INVZ,1.57,1.515,6.14,13142010.0,11805706.0,11.319136695425076,8.055861367202825,3526207,256123536.0,127348144.0,,,,
MC,43.61,33.87,52.5,5368850.0,6054514.0,-11.324839615533138,8.064545201919683,637115,2903379456.0,2959832320.0,82.28303,25.804733,,
CDLX,11.04,2.57,19.57,3033449.0,2899520.0,4.61900590442556,8.041122144405978,720675,416475168.0,586651264.0,,,,
VSAT,18.36,15.02,47.35,9960832.0,8574553.0,16.16736172719441,8.02936761920116,1406684,2277649920.0,7985514496.0,,,,
MNMD,2.8,2.12,5.01,3187669.0,3187480.0,0.00592944896909157,8.02597634760014,512579,111207320.0,-5612769.0,,,,
OHI,34.01,25.61,34.36,19631722.0,18680283.0,5.093279368412138,8.01713629978111,1695103,8565248000.0,13452773376.0,33.019417,22.825502,,
WE,2.36,2.01,130.8,4218954.0,2281003.0,84.96047572054924,7.996955854199443,3833802,124506512.0,17141507072.0,,,,
WKC,20.89,19.78,30.65,4816104.0,4866353.0,-1.0325802505490251,8.000531585303658,634114,1257521536.0,1847621888.0,11.231182,8.632231,,
UTZ,11.92,11.17,19.15,6481117.0,6300994.0,2.858644207564711,7.987435513806762,573706,967205504.0,2676830720.0,596.0,18.920635,,
PLX,1.48,1.0,3.55,5691026.0,5707603.0,-0.29043715899651745,7.950492310787251,635610,105939584.0,83724528.0,49.333336,6.4347825,,
AMRK,30.57,26.88,42.11,1868888.0,964841.0,93.69906544187073,7.950380526568794,243309,718605952.0,1369171840.0,4.703077,5.724719,,
IIPR,75.48,63.359,125.38,2225508.0,2400049.0,-7.2723931886390645,7.936904422253923,233307,2116459264.0,2339732736.0,13.382979,13.575541,,
STR,24.57,19.31,33.65,6486848.0,5361621.0,20.98669413597119,7.943280197294788,545948,3861863424.0,5030867456.0,28.241379,22.541283,,
OLLI,73.84,44.72,80.94,4893128.0,4409455.0,10.968997302387711,7.929962741656578,933826,4556245504.0,4707107840.0,30.895395,23.974026,,
MGNX,5.07,3.385,7.9,4909191.0,4950663.0,-0.8377059799869229,7.924504636841298,510834,314083968.0,108055832.0,42.250004,-2.2735426,,
REI,1.77,1.63,3.47,15459461.0,16033770.0,-3.581871262965603,7.91344135765563,2462276,345781888.0,745629376.0,1.923913,2.6417909,,
EZPW,8.06,7.05,10.68,4352669.0,6290406.0,-30.80464122665532,8.354194496906045,394445,443878720.0,822125312.0,16.791668,9.264368,,
NARI,55.22,52.59,83.84,4524740.0,4488430.0,0.8089688376559286,7.889364699646396,696215,3166999552.0,2862132992.0,,,,
RL,109.57,88.5,135.76,5149936.0,5068479.0,1.6071290815252466,12.7511538080618,771428,7151546368.0,8310749184.0,14.029449,10.385782,,
CTRE,21.54,16.94,21.78,7841001.0,11433646.0,-31.42169173332811,7.882280186043101,1118539,2142719616.0,3016622080.0,61.542862,20.912622,,
DRH,7.93,7.14,10.02,16474761.0,17628201.0,-6.543152077741795,7.859083215078851,2277639,1670866816.0,2873632768.0,20.333334,17.23913,,
HMST,6.17,4.76,32.51,1477969.0,1787556.0,-17.31900986598462,7.864047036288177,446578,115958984.0,2111356160.0,47.46154,13.413043,,
ESRT,7.84,5.39,9.08,12643691.0,12915343.0,-2.1033278016696886,7.896828055694958,1234818,2185219840.0,3965257728.0,27.034485,60.307697,,
NXT,35.11,28.24,46.55,4865157.0,4822946.0,0.8752119555143267,7.84883771579574,1408429,5075466752.0,5878047744.0,14.940427,16.71905,,
SABR,3.7,2.99,7.92,26022695.0,37053534.0,-29.770005203822127,7.830330813764548,6123850,1278061440.0,5348438016.0,,,,
LBRT,18.88,11.18,19.105,13333758.0,7404557.0,80.07502677067649,7.825297181236186,3478620,3217019648.0,3614320128.0,5.635821,6.421768,,
GOLF,51.89,42.06,61.98,5202349.0,5037514.0,3.2721497151174175,7.818072933729671,334071,3452895488.0,4205152000.0,16.215624,17.239202,,
PLTR,17.36,5.92,20.24,167494036.0,155590455.0,7.65058563521779,8.181415658709025,63301017,37355769856.0,34578087936.0,,,,
SKT,23.03,16.13,25.23,8163459.0,8408125.0,-2.9098758641195275,7.761417569880205,726090,2422295552.0,3735159808.0,27.416668,28.085367,,
WING,175.35,114.04,223.77,2323653.0,2162002.0,7.476912602301016,7.75129763556789,625770,5256572416.0,5794408448.0,83.89953,68.76471,,
AYI,178.58,149.3,202.9,2412255.0,2426335.0,-0.580299093076595,7.733470332516895,325632,5570338816.0,5667610112.0,16.581244,12.418637,,
SHOO,31.96,27.54,37.85,5808418.0,5908187.0,-1.6886567740662237,7.712207194886515,659851,2407054592.0,2282710016.0,14.728109,11.455197,,
CAVA,33.14,29.05,58.1,8755942.0,8571464.0,2.152234437430992,7.70878116636146,1606995,3764173568.0,3744891648.0,,,,
PRME,7.11,6.11,21.73,7502294.0,5090418.0,47.38070626027175,7.710452785430147,363456,691805184.0,465968064.0,,,,
PCVX,46.0,20.49,54.97,7204817.0,7545507.0,-4.5151372863347685,7.677203303559449,545003,4316957184.0,3045102336.0,,,,
GO,27.52,25.71,36.54,7576598.0,7340342.0,3.2185966266966854,7.6703760171861175,1072021,2718354176.0,4003345408.0,37.69863,23.126049,,
NVCR,14.21,13.46,120.03,8173744.0,9206835.0,-11.220913592999114,7.666526600135064,1926070,1515013376.0,1161675520.0,,,,
NIO,8.47,7.0,16.18,135921224.0,101514326.0,33.89363782999455,7.641991236518642,57188035,15064827904.0,18621284352.0,,,,
SPB,75.08,41.31,85.25,2722761.0,3897727.0,-30.1449024008095,7.632382869220549,615021,2678388992.0,1926485632.0,,,,
GNRC,101.63,86.29,156.95,4742514.0,4271632.0,11.023468313749873,7.619402145797251,1410050,6325715456.0,7880894976.0,42.34583,13.902872,,
NXGN,23.82,15.23,23.85,5098071.0,3204236.0,59.10410469141474,7.598072340152824,1143160,1598248192.0,1652292608.0,794.0,17.909773,,
TREX,56.86,38.68,76.05,8255216.0,7543420.0,9.435985269281042,7.604078737691479,1038543,6234585600.0,6404082688.0,43.075756,26.570093,,
SILV,4.9,4.16,7.56,11169676.0,11117557.0,0.46879903561546843,7.586496996610931,1289420,721431936.0,668330176.0,8.909091,11.136364,,
FLNC,20.7,11.895,31.32,8998238.0,7899178.0,13.913599617580463,7.5930012573096946,1142868,3665846016.0,2361223680.0,,,,
VICR,53.44,38.71,98.38,3353083.0,3355979.0,-0.08629374617660003,10.312958081769615,453528,2365067264.0,2170259200.0,65.9753,37.111107,,
TKO,77.63,67.31,118.04,,,,10.312958081769615,453528,6455897088.0,9118995456.0,18.223003,24.801914,,
SPHR,34.98,18.00462,43.93,2624786.0,2412388.0,8.804470922587909,9.437636407437104,627257,1213057408.0,2402366464.0,7.1827517,105.99999,,
TDW,69.43,24.49,73.55,3984439.0,3373055.0,18.1255271556497,7.565356988924734,854218,3656662784.0,3666863360.0,64.28703,9.306971,,
PCRX,29.14,28.31,55.39,3508544.0,3569207.0,-1.6996212323913968,7.5587478725466966,536573,1352591360.0,1752540160.0,,,,
MASI,77.35,76.9,198.0,3990264.0,3508706.0,13.724660886378054,7.554728398030221,1108206,4085479936.0,4920178176.0,36.833336,19.833332,,
MODV,35.9,26.05,113.53,1070338.0,780393.0,37.15371614045744,7.547530903372751,252548,509108704.0,1651929088.0,,,,
ALB,163.38,152.0,334.55,8842677.0,7689407.0,14.998165658288084,7.535494729307097,1912685,19172153344.0,21509046272.0,4.912207,7.372744,,
CBAY,13.48,3.155,18.2,8469042.0,8964312.0,-5.524908102261501,7.516612082967224,2104750,1518804992.0,1208841856.0,,,,
AHT,2.2,2.06,8.43,2587079.0,2192791.0,17.981102622183325,7.500236277769885,435196,83943864.0,3635781376.0,,,,
SHO,9.34,8.6,11.38,15527226.0,14928878.0,4.007990419641717,7.494377778096978,2353970,1935107840.0,2940205056.0,22.238096,28.30303,,
Z,42.8,27.746,57.19,17416193.0,19137878.0,-8.996216821948599,10.249401497139898,2360398,9885729792.0,8536955392.0,,,,
CDE,2.5,2.02,4.55,28275671.0,25781130.0,9.67584043057849,7.476123665260023,6136571,945532480.0,1297480320.0,,,,
RCL,86.11,44.76,112.95,19098174.0,20216045.0,-5.529622633902922,7.455186376556042,2926957,22059057152.0,42528468992.0,,,,
GCO,27.24,17.31,53.25,856070.0,633881.0,35.05216278765258,7.440399106529807,202451,313415264.0,949136832.0,75.666664,6.1489844,,
MTDR,63.51,42.04,73.78,8863843.0,10408204.0,-14.83792016374775,7.4393552556484375,1406931,7567089152.0,9974475776.0,8.312827,6.858531,,
TGI,7.17,7.0,13.33,5697439.0,4655822.0,22.37235444138543,7.426925053513539,1284795,550034368.0,2081418240.0,6.7009344,9.821918,,
AGEN,1.05,1.0,3.307164,28130875.0,29348324.0,-4.148274361425204,7.411209204050878,3907670,398550592.0,355055264.0,,,,
FRTX,1.01,0.45,3.14,437814.0,37685.0,1061.7725885630887,7.387395596051633,833856,5985765.0,-2963460.0,,,,
ENSG,95.64,82.21,104.04,4152065.0,3488223.0,19.03095071616694,7.387897702705828,273998,5375053824.0,6784480256.0,22.663507,18.534883,,
ORA,67.22,65.11,101.81,4449555.0,4707866.0,-5.486795928346304,7.383891218596656,365725,4050697472.0,5982734848.0,43.649353,25.65649,,
CSIQ,22.32,21.08,45.29,4763997.0,4287739.0,11.107439142167935,7.368505958687464,1134840,1443066112.0,3657489664.0,3.902098,3.8284733,,
ADPT,4.285,4.28,10.79,10628968.0,10406989.0,2.1329800579206912,7.348313863503826,1293659,619803776.0,434193344.0,,,,
VLD,1.39,1.11,4.13,14441309.0,14082958.0,2.544571957112987,7.340039956287417,1494932,273478336.0,261901968.0,,,,
EVH,28.0,21.832,36.7,8309758.0,7230929.0,14.919645871228996,7.3379234219914515,875159,3170831872.0,3853899264.0,,,,
AKAM,106.61,70.65,109.24,11109022.0,7890300.0,40.79340456002941,7.3223933254180364,1716310,16174121984.0,18666602496.0,34.954098,16.605919,,
AMRC,33.3,31.63,68.86,3817348.0,3589964.0,6.333879671216759,11.161575167832332,372921,1738286592.0,3396087296.0,33.636364,13.058824,,
BPMC,48.93,37.82,68.0,4435800.0,4087896.0,8.51058833199279,7.311995278967835,588067,2968323840.0,2484036096.0,,,,
SFBS,51.29,39.27,87.82,3973944.0,3899930.0,1.897828935391148,7.301916642320477,231567,2791371008.0,4037666048.0,11.525844,13.219072,,
COMM,2.36,2.33,13.73,15464401.0,12856855.0,20.281367410614802,7.297316623905677,3009567,500128832.0,10815030272.0,,,,
PATH,15.39,10.396,19.94,41363790.0,43650500.0,-5.238679969301612,8.541208313967326,7232370,8722098176.0,6955571200.0,,,,
NVRO,16.91,15.905,48.1,2634500.0,2393745.0,10.057671138738671,7.293722885595555,476464,610790912.0,481342272.0,169.09999,-7.3203464,,
CDAY,72.64,52.92,79.66,11331232.0,10586309.0,7.036664053543119,7.281674784583539,1251745,11303728128.0,12066396160.0,,,,
ENV,41.83,38.35,69.22,3971876.0,3997033.0,-0.6293918514057802,7.283275449167678,494451,2281165568.0,3245093888.0,,,,
VFC,15.45,15.11,34.9,28304716.0,22058054.0,28.31918899101435,7.27874651552712,6910396,6008010752.0,13067043840.0,51.499996,6.6025643,,
EPC,34.75,33.71,46.13,3694276.0,3728529.0,-0.9186732891175045,7.27049372292711,416718,1765713536.0,2948713216.0,15.444445,12.545127,,
ASND,93.57,64.33,134.525,4102538.0,4543132.0,-9.698023301986384,7.255555909266157,280625,5290765824.0,5335560704.0,,,,
CLAR,5.86,5.43,12.99,2980599.0,3527231.0,-15.497482302690127,7.2469522721194295,280093,241015952.0,352840960.0,,,,
KTB,43.04,33.52,53.83,4058197.0,2452636.0,65.46266955226947,7.230730717354159,423054,2415589888.0,3185447936.0,11.8895035,8.625251,,
VAC,93.18,90.89,165.85,2628706.0,2426644.0,8.326808547112803,7.207957334210779,493317,3398227968.0,8304227328.0,10.564627,9.431174,,
WFRD,95.58,32.0,98.97,5195386.0,2599402.0,99.8685082184287,7.208334841028276,1182535,6888900096.0,8321895936.0,26.848316,13.812139,,
MODN,22.95,22.67,43.18,2766299.0,3064855.0,-9.741276504108678,7.196819276857677,304085,882147520.0,874823936.0,,,,
TDUP,3.04,0.731,4.39,7591344.0,7594003.0,-0.03501447128740929,10.089720142905751,678207,320625760.0,324644832.0,,,,
BJ,69.11,60.33,80.41,9609251.0,9569798.0,0.4122657552437366,7.18545374330751,1769460,9242218496.0,12329593856.0,18.831062,16.89731,,
AMED,92.91,69.36,106.56,2343739.0,1653089.0,41.77935973199265,7.182113198296203,405525,3031932160.0,3474978304.0,1327.2858,19.937769,,
SUPN,24.84,24.33,42.09,3920334.0,4146584.0,-5.456298485693284,7.180835397037058,434948,1356124928.0,1246664960.0,35.485714,12.7384615,,
FTAI,33.87,14.565,37.98,7161092.0,6550842.0,9.315596376771108,7.179975335131396,793540,3378092032.0,5530760704.0,43.423077,15.608294,,
SGH,13.1,12.47,29.99,3591895.0,3938815.0,-8.80772516607152,7.174047643300398,661595,655889536.0,665571712.0,,,,
LNTH,67.47,47.46,100.851,4900846.0,5196952.0,-5.697685874335572,7.161764695567066,1077917,4617019904.0,4795415040.0,137.69388,11.078817,,
BJRI,22.27,21.64,37.83,1683089.0,1522520.0,10.546265402096525,7.139871293974911,318256,524972960.0,1031483136.0,29.693335,16.255474,,
CAN,1.8,1.64,3.98,12098233.0,10511932.0,15.090480037351838,7.115017231442383,2207767,306068384.0,242344704.0,,,,
LICY,2.79,2.76,6.58,12656472.0,13900537.0,-8.949762156670637,7.106065982437622,1516607,496921312.0,550819968.0,,,,
LSCC,75.08,46.47,98.3,9779477.0,10036644.0,-2.562280778315939,7.0949582242769775,1649603,10348802048.0,10305631232.0,54.80292,30.520325,,
MUSA,359.88,231.65,369.31,1522690.0,1695537.0,-10.194233449343777,7.097795180161283,219212,7720505856.0,9883011072.0,14.202052,15.518758,,
TROW,100.65,99.36,134.64,15890119.0,16286295.0,-2.4325729086940893,7.084472874224647,1353121,22575292416.0,21936302080.0,15.0,13.99861,,
STX,68.43,47.47,74.51,14721230.0,14648986.0,0.49316724038100657,7.082690235171857,2735531,14223038464.0,19218919424.0,,,,
CARG,17.37,9.142,24.22,8038135.0,8648846.0,-7.061184810089115,8.244325582826491,1090514,1971460352.0,1754832640.0,12.232395,14.237705,,
FNKO,7.53,5.27,22.77,3660663.0,3290687.0,11.243123396421478,7.5465139770759455,833451,390062304.0,740551168.0,,,,
DNLI,20.76,19.565,34.78,9712070.0,9093319.0,6.804457206439145,7.06733274148244,662851,2852880640.0,1717421440.0,,,,
BKD,3.91,2.27,5.07,13285659.0,14937198.0,-11.056551570113752,7.05801707193595,1056360,735998912.0,5192530944.0,,,,
SBGI,9.73,9.39,22.41,4473304.0,3860460.0,15.87489573781363,11.28217648230864,669439,617118400.0,4216118528.0,3.2760942,3.243333,,
KRYS,113.78,66.21,132.68,1967080.0,1499312.0,31.198843202748993,7.026741253545376,267970,3185180160.0,2716203520.0,,,,
CD,8.42,4.86,9.21,25785888.0,17300650.0,49.045775736749775,7.033793780687398,2396270,3086771968.0,10113143808.0,27.161291,19.581396,,
KOD,1.71,1.53,9.8,3682305.0,2709188.0,35.91913887113039,7.0201722678501985,1088343,89694976.0,-204549280.0,,,,
CEIX,107.38,49.35,110.11,2243663.0,2632410.0,-14.767722353280835,7.014713100787555,564935,3434560000.0,3395531008.0,4.9944186,6.4492493,,
LPSN,2.79,2.77,18.17,5447303.0,5446249.0,0.01935276921785985,6.982799349173155,1860443,217648752.0,588464320.0,,,,
